issue_id,creator,created_at,closed_at,labels,n_comments,n_reactions,is_locked
614715761,SimonBasca,2020-05-08T12:35:18Z,,['Bug 🐞'],2,0,False
614343593,OddHouseGames,2020-05-07T21:05:53Z,,['Feature-Request'],0,0,False
614178170,athomasmoz,2020-05-07T16:12:22Z,,['Feature-Request'],1,1,False
614142816,kaylagalway,2020-05-07T15:22:17Z,2020-08-11T00:56:21Z,"['2', 'Feature-Request']",1,0,False
614092137,SimonBasca,2020-05-07T14:14:49Z,,"['Bug 🐞', 'P2']",2,0,False
614014395,SimonBasca,2020-05-07T12:22:05Z,,"['Bug 🐞', 'P3']",0,0,False
613647379,garvankeeley,2020-05-06T22:16:31Z,2020-05-20T13:54:26Z,"['3', 'Feature-Request', 'P1', 'QA Verified']",3,0,False
613600989,isabelrios,2020-05-06T20:43:30Z,2020-06-30T15:40:06Z,"['5', 'Bug 🐞', 'eng:automation', 'eng:bug-auto-found']",14,0,False
613599662,dnarcese,2020-05-06T20:41:06Z,2020-06-08T20:58:06Z,"['5', 'QA Verified']",3,0,False
613550127,eoger,2020-05-06T19:14:39Z,,"['Bug 🐞', 'P3', 'Q3']",2,0,False
613497896,AnaMedinac,2020-05-06T17:44:51Z,2020-05-06T23:21:38Z,"['Bug 🐞', 'QA Verified']",1,0,False
613470528,athomasmoz,2020-05-06T16:59:03Z,2020-05-08T22:02:10Z,"['3', 'Bug 🐞', 'QA Verified']",6,0,False
613292101,JohanLorenzo,2020-05-06T12:46:19Z,2020-05-29T12:55:38Z,"['Bug 🐞', 'eng:automation']",5,0,False
613252338,SimonBasca,2020-05-06T11:37:04Z,,['Feature-Request'],0,0,False
613251610,SimonBasca,2020-05-06T11:35:36Z,,['Bug 🐞'],0,0,False
613250348,SimonBasca,2020-05-06T11:33:12Z,,['Bug 🐞'],0,0,False
613248589,SimonBasca,2020-05-06T11:29:59Z,,['Bug 🐞'],0,0,False
613247792,SimonBasca,2020-05-06T11:28:30Z,,['Bug 🐞'],0,0,False
613246019,SimonBasca,2020-05-06T11:25:39Z,,['Bug 🐞'],0,0,False
613244975,SimonBasca,2020-05-06T11:23:52Z,,['Bug 🐞'],0,0,False
613242665,SimonBasca,2020-05-06T11:19:53Z,,['Bug 🐞'],0,0,False
613240479,SimonBasca,2020-05-06T11:16:04Z,,['Bug 🐞'],0,0,False
613237943,SimonBasca,2020-05-06T11:11:28Z,,['Bug 🐞'],0,0,False
613234605,SimonBasca,2020-05-06T11:05:02Z,,['Bug 🐞'],1,0,False
613214919,SimonBasca,2020-05-06T10:31:05Z,,['Bug 🐞'],1,0,False
612862610,marank,2020-05-05T20:07:20Z,2021-03-25T16:58:28Z,"['Bug 🐞', 'P3']",19,9,False
612712557,athomasmoz,2020-05-05T15:57:37Z,,['eng:automation'],3,0,False
612617369,SimonBasca,2020-05-05T13:48:34Z,2020-06-04T15:50:06Z,['Bug 🐞'],4,0,False
612614720,SimonBasca,2020-05-05T13:45:01Z,,['Bug 🐞'],3,0,False
612247324,karlcow,2020-05-05T00:10:53Z,2020-05-11T21:13:51Z,"['Bug 🐞', 'P2']",6,0,False
612142961,garvankeeley,2020-05-04T20:21:09Z,,"['Blocked', 'Bug 🐞', 'P2', 'a-s']",0,0,False
611999368,garvankeeley,2020-05-04T16:18:21Z,,['Bug 🐞'],4,0,False
611953509,garvankeeley,2020-05-04T15:14:35Z,,['Bug 🐞'],1,0,False
611951069,garvankeeley,2020-05-04T15:11:21Z,2020-05-05T17:59:44Z,"['2', 'Bug 🐞']",0,0,False
611881723,isabelrios,2020-05-04T13:37:34Z,2020-05-07T15:16:45Z,['eng:automation'],1,0,False
611533673,griffineyes,2020-05-03T23:31:52Z,,['Feature-Request'],0,0,False
611229404,jacobzmidzinski,2020-05-02T16:49:38Z,,['Crash'],0,1,False
611108695,Rukario,2020-05-02T05:03:03Z,,['Bug 🐞'],3,0,False
610908582,athomasmoz,2020-05-01T18:51:45Z,,"['1', 'Feature-Request']",0,0,False
610907194,athomasmoz,2020-05-01T18:48:31Z,2020-08-04T00:08:42Z,['Feature-Request'],1,0,False
610906819,athomasmoz,2020-05-01T18:47:41Z,2020-07-22T16:35:31Z,"['2', '3', 'Feature-Request']",0,0,False
610901937,athomasmoz,2020-05-01T18:37:22Z,2020-05-29T16:03:00Z,"['3', 'Feature-Request']",0,0,False
610229142,topotropic,2020-04-30T16:43:10Z,,"['Feature-Request', 'Needs-UX']",0,0,False
610217403,athomasmoz,2020-04-30T16:26:08Z,2020-05-21T00:21:44Z,"['2', 'Feature-Request', 'QA Verified']",1,0,False
610211097,athomasmoz,2020-04-30T16:20:47Z,2020-05-21T00:21:44Z,"['3', 'Feature-Request', 'QA Verified']",4,0,False
610206658,athomasmoz,2020-04-30T16:17:12Z,,"['1', 'Feature-Request', 'contrib-patch']",1,0,False
609914502,topotropic,2020-04-30T12:28:56Z,,['Feature-Request'],0,0,False
609902644,fbertsch,2020-04-30T12:18:54Z,,"['Bug 🐞', 'P3']",2,0,False
609410538,athomasmoz,2020-04-29T22:44:09Z,,['Needs Discovery'],0,0,False
609410480,athomasmoz,2020-04-29T22:44:01Z,2020-08-21T03:06:31Z,"['Needs Discovery', 'Needs-UX']",8,0,False
609409123,athomasmoz,2020-04-29T22:41:20Z,2021-02-23T17:58:04Z,['eng-ready'],0,0,False
609405151,athomasmoz,2020-04-29T22:33:34Z,,['Feature-Request'],0,0,False
609282509,garvankeeley,2020-04-29T18:55:53Z,2020-07-13T17:08:46Z,['eng:automation'],3,0,False
609217745,garvankeeley,2020-04-29T17:09:39Z,,"['3', 'Bug 🐞', 'P3', 'security']",0,0,False
609216602,athomasmoz,2020-04-29T17:07:44Z,2020-05-20T16:19:14Z,['3'],0,0,False
609216313,athomasmoz,2020-04-29T17:07:14Z,2020-05-20T16:17:27Z,['3'],0,0,False
609134812,athomasmoz,2020-04-29T15:09:58Z,2020-07-24T17:02:22Z,['Needs-UX'],1,0,False
609134750,athomasmoz,2020-04-29T15:09:53Z,2020-08-26T16:21:47Z,"['Needs-UX', 'ux:exploration']",0,0,False
609064861,garvankeeley,2020-04-29T13:37:17Z,,['Bug 🐞'],1,1,False
608989869,SimonBasca,2020-04-29T11:43:13Z,2020-04-29T13:49:48Z,['Bug 🐞'],1,0,False
608975945,SimonBasca,2020-04-29T11:19:37Z,2020-06-26T20:22:08Z,['Bug 🐞'],3,0,False
608667947,garvankeeley,2020-04-28T22:59:44Z,2020-05-06T21:50:28Z,"['1', 'Bug 🐞', 'Crash', 'QA Verified']",2,0,False
608667259,garvankeeley,2020-04-28T22:57:41Z,2020-05-19T18:23:41Z,"['Bug 🐞', 'Crash', 'QA Verified']",2,0,False
608665375,garvankeeley,2020-04-28T22:52:44Z,,"['Bug 🐞', 'Crash']",0,0,False
608664362,garvankeeley,2020-04-28T22:50:09Z,2020-05-06T21:50:43Z,"['1', 'Bug 🐞', 'Crash', 'QA Verified']",1,0,False
608662520,garvankeeley,2020-04-28T22:45:05Z,,"['Bug 🐞', 'Crash']",0,0,False
608579040,garvankeeley,2020-04-28T20:03:29Z,2020-05-26T15:28:42Z,['Bug 🐞'],12,0,False
608450339,athomasmoz,2020-04-28T16:26:18Z,2020-08-06T22:57:50Z,"['1', 'QA Verified']",4,1,False
608439615,garvankeeley,2020-04-28T16:10:26Z,,['Bug 🐞'],2,0,False
608429778,SimonBasca,2020-04-28T15:56:33Z,2020-04-29T22:45:07Z,"['Bug 🐞', 'QA Verified']",5,0,False
607983131,garvankeeley,2020-04-28T02:49:47Z,2020-04-29T20:43:40Z,"['5', 'Bug 🐞', 'QA Verified']",6,0,False
607922558,karlcow,2020-04-27T23:39:44Z,,['Bug 🐞'],0,0,False
607879458,garvankeeley,2020-04-27T21:53:53Z,2020-04-27T22:00:17Z,"['Bug 🐞', 'QA Verified']",1,0,False
607667229,garvankeeley,2020-04-27T16:04:00Z,2020-07-28T13:20:00Z,['eng:automation'],0,0,False
607584697,garvankeeley,2020-04-27T14:13:11Z,2020-06-08T18:49:11Z,"['Feature-Request', 'QA Verified']",1,0,False
607291137,karlcow,2020-04-27T07:01:02Z,,['Bug 🐞'],0,0,False
606773294,andreynazarov3,2020-04-25T13:47:31Z,,['Bug 🐞'],0,0,False
606602267,athomasmoz,2020-04-24T21:48:17Z,,['ux:exploration'],0,0,False
606498942,eoger,2020-04-24T18:20:24Z,,"['5', 'Bug 🐞']",16,0,False
606385121,foss-,2020-04-24T15:09:35Z,,['Bug 🐞'],0,0,False
605775013,garvankeeley,2020-04-23T18:49:13Z,,"['Bug 🐞', 'Crash']",1,0,False
605769711,nbhasin2,2020-04-23T18:42:12Z,,"['P3', 'Task 🛠']",2,0,False
605503657,user55,2020-04-23T12:46:35Z,,"['Bug 🐞', 'Crash']",8,0,False
604844918,csuciu,2020-04-22T15:22:16Z,,['Bug 🐞'],0,0,False
604785939,csuciu,2020-04-22T14:06:03Z,,"['P2', 'Q3']",2,0,False
604785910,isabelrios,2020-04-22T14:06:01Z,2020-04-23T17:37:59Z,"['Bug 🐞', 'eng:automation']",0,0,False
604782705,isabelrios,2020-04-22T14:01:39Z,,"['Bug 🐞', 'P2']",7,0,False
604386994,arthuredelstein,2020-04-22T01:33:24Z,,"['Bug 🐞', 'P1', 'Q3']",1,0,False
604238923,garvankeeley,2020-04-21T19:44:24Z,,['Task 🛠'],0,0,False
604170335,garvankeeley,2020-04-21T17:50:19Z,2020-04-21T18:21:56Z,['Bug 🐞'],0,0,False
604043339,SimonBasca,2020-04-21T14:28:23Z,2020-04-23T20:43:36Z,"['5', 'Bug 🐞', 'Crash', 'QA Verified', 'Release Blocker']",1,0,False
603569917,athomasmoz,2020-04-20T22:13:23Z,2020-05-21T00:21:44Z,['2'],3,0,False
603568317,athomasmoz,2020-04-20T22:10:06Z,2020-04-30T20:40:40Z,['1'],0,0,False
603567104,athomasmoz,2020-04-20T22:07:37Z,2020-05-14T21:01:33Z,"['2', '5', 'QA Verified']",7,0,False
603565813,athomasmoz,2020-04-20T22:04:59Z,2020-04-30T18:35:22Z,['1'],2,0,False
603335974,isabelrios,2020-04-20T15:41:23Z,2020-04-22T15:58:45Z,['eng:automation'],0,0,False
603309232,dnarcese,2020-04-20T15:04:55Z,2020-06-02T21:32:53Z,['3'],0,0,False
603308860,dnarcese,2020-04-20T15:04:25Z,2020-06-04T14:27:00Z,['3'],0,0,False
603308476,dnarcese,2020-04-20T15:03:51Z,2020-05-06T20:32:52Z,"['2', '5']",0,0,False
603257044,isabelrios,2020-04-20T13:53:39Z,,['eng:automation'],0,1,False
601436499,garvankeeley,2020-04-16T20:26:46Z,2020-04-20T17:39:21Z,"['Bug 🐞', 'QA Verified']",3,0,False
601112496,garvankeeley,2020-04-16T14:36:06Z,2020-04-17T15:48:43Z,"['Bug 🐞', 'QA Verified']",1,0,False
601008400,kitsunenosaraT,2020-04-16T12:28:08Z,,"['Bug 🐞', 'P3']",1,0,False
600935791,kitsunenosaraT,2020-04-16T10:39:31Z,,"['5', 'P2', 'Q3']",1,0,False
600622519,TheoChevalier,2020-04-15T22:20:48Z,2020-04-23T15:54:05Z,['Bug 🐞'],2,0,False
600609927,TheoChevalier,2020-04-15T21:51:51Z,,"['Bug 🐞', 'P3']",1,0,False
600340345,garvankeeley,2020-04-15T14:27:58Z,,"['Bug 🐞', 'P3']",1,0,False
600338181,garvankeeley,2020-04-15T14:25:00Z,,"['3', 'Bug 🐞', 'Contributor OK', 'P2', 'Q3']",4,0,False
600320592,SimonBasca,2020-04-15T14:00:31Z,,['Bug 🐞'],7,0,False
599737491,isabelrios,2020-04-14T17:29:30Z,,['eng:automation'],1,0,False
599729347,athomasmoz,2020-04-14T17:16:24Z,2020-04-29T16:36:05Z,['5'],0,0,False
599697808,SimonBasca,2020-04-14T16:23:15Z,,"['Bug 🐞', 'Crash']",0,0,False
599503600,SimonBasca,2020-04-14T11:35:19Z,,['Bug 🐞'],0,0,False
599501592,SimonBasca,2020-04-14T11:31:48Z,,['Bug 🐞'],0,0,False
598922326,isabelrios,2020-04-13T14:30:35Z,2020-04-21T17:10:53Z,"['Bug 🐞', 'eng:automation']",1,0,False
597708763,csuciu,2020-04-10T05:45:44Z,,['Blocked'],1,1,False
597663496,machenmusik,2020-04-10T02:48:24Z,,['Bug 🐞'],1,0,False
596744575,dnarcese,2020-04-08T17:35:35Z,2020-04-09T19:38:14Z,"['1', 'Bug 🐞']",0,0,False
596598788,isabelrios,2020-04-08T13:54:57Z,2020-04-09T19:03:59Z,['Bug 🐞'],1,0,False
595961248,isabelrios,2020-04-07T15:36:03Z,2020-04-07T20:14:28Z,"['1', 'Bug 🐞', 'eng:automation']",0,0,False
595760358,aaskrv,2020-04-07T10:24:00Z,2020-04-07T15:43:47Z,['Bug 🐞'],4,0,False
595683893,rfk,2020-04-07T08:20:08Z,,"['5', 'P3']",0,0,False
595477009,garvankeeley,2020-04-06T22:53:52Z,,"['5', 'Feature-Request', 'P3']",0,0,False
595474271,garvankeeley,2020-04-06T22:46:18Z,2020-04-08T17:58:43Z,"['2', 'Bug 🐞', 'QA Verified']",1,0,False
595375881,garvankeeley,2020-04-06T19:38:46Z,2020-05-19T18:24:34Z,"['3', '5', 'Bug 🐞', 'Crash', 'P1']",2,0,False
595251667,garvankeeley,2020-04-06T16:23:35Z,,"['2', 'Bug 🐞', 'P3']",0,0,False
595248925,garvankeeley,2020-04-06T16:19:33Z,,"['3', 'Bug 🐞', 'Crash', 'P2', 'Q3']",0,0,False
595153426,isabelrios,2020-04-06T14:14:36Z,2020-04-06T19:46:23Z,"['2', 'Bug 🐞', 'eng:automation']",1,0,False
595066554,jarmo,2020-04-06T12:16:51Z,,['Bug 🐞'],3,0,False
592820617,athomasmoz,2020-04-02T17:55:17Z,2020-06-02T21:41:08Z,['3'],0,0,False
592818510,athomasmoz,2020-04-02T17:51:37Z,2020-06-02T21:21:18Z,"['3', '5']",0,0,False
592814564,athomasmoz,2020-04-02T17:44:53Z,2020-06-02T21:21:23Z,"['2', '5']",0,0,False
592710793,yellowsink,2020-04-02T15:15:10Z,2020-04-07T15:55:02Z,['Bug 🐞'],1,0,False
592651101,isabelrios,2020-04-02T13:53:59Z,,"['Bug 🐞', 'P1', 'Q3']",0,0,False
592606469,csuciu,2020-04-02T12:50:14Z,2020-04-29T12:52:22Z,"['P2', 'QA Verified']",3,0,False
592567874,csuciu,2020-04-02T11:44:07Z,,['Blocked'],1,0,False
592534165,csuciu,2020-04-02T10:45:11Z,,['Bug 🐞'],4,1,False
592100663,garvankeeley,2020-04-01T17:59:43Z,,['Bug 🐞'],2,0,False
591633636,rfk,2020-04-01T05:24:00Z,,['Bug 🐞'],3,0,False
591590023,rfk,2020-04-01T03:27:28Z,2020-04-15T16:12:15Z,['Bug 🐞'],4,0,False
591543712,rfk,2020-04-01T01:06:49Z,,['Bug 🐞'],1,0,False
591436377,jcsteh,2020-03-31T21:20:08Z,2021-05-03T16:45:08Z,"['Accessibility', 'P2', 'QA Verified']",5,0,False
591433488,jcsteh,2020-03-31T21:15:46Z,2021-05-03T16:44:27Z,"['Accessibility', 'P2', 'QA Verified']",3,0,False
591425036,jcsteh,2020-03-31T21:02:30Z,2021-02-25T20:02:25Z,"['P2', 'QA Verified']",2,0,False
591376889,athomasmoz,2020-03-31T19:46:38Z,,['2'],0,0,False
591283699,athomasmoz,2020-03-31T17:24:09Z,2020-04-20T14:40:40Z,"['2', '5']",0,0,False
590921081,OddHouseGames,2020-03-31T08:54:17Z,,['Feature-Request'],0,2,False
590908812,OddHouseGames,2020-03-31T08:36:27Z,,['Feature-Request'],0,2,False
590906491,OddHouseGames,2020-03-31T08:33:00Z,,['Feature-Request'],0,1,False
589847587,tankmohit,2020-03-29T17:59:41Z,,['Feature-Request'],0,2,False
589846680,tankmohit,2020-03-29T17:55:01Z,,['Feature-Request'],0,0,False
589470443,foss-,2020-03-28T00:12:30Z,2021-03-24T22:24:08Z,['Bug 🐞'],7,1,False
589446479,athomasmoz,2020-03-27T22:37:31Z,2020-05-11T20:59:21Z,"['2', '3', 'Feature-Request']",6,0,False
589240453,vasilicatamas,2020-03-27T16:09:08Z,,['Bug 🐞'],0,0,False
588479214,garvankeeley,2020-03-26T14:49:33Z,2020-04-02T15:04:36Z,"['3', 'Bug 🐞', 'QA Verified']",2,0,False
588399002,walkertop,2020-03-26T12:53:34Z,2020-03-26T18:49:53Z,['Task 🛠'],1,0,False
588225644,abodea,2020-03-26T07:58:20Z,,"['Accessibility', 'Bug 🐞', 'P3']",2,0,False
588029134,isabelrios,2020-03-25T22:27:29Z,,"['Bug 🐞', 'eng:bug-auto-found']",3,0,False
587942719,garvankeeley,2020-03-25T19:37:40Z,2020-04-27T20:32:36Z,"['3', 'Bug 🐞', 'QA Verified']",13,1,False
587846054,abodea,2020-03-25T16:58:49Z,,['Bug 🐞'],3,0,False
587832153,abodea,2020-03-25T16:38:38Z,,['Bug 🐞'],0,0,False
587823605,abodea,2020-03-25T16:26:13Z,2020-03-25T17:29:18Z,['Bug 🐞'],1,0,False
587636763,abodea,2020-03-25T11:42:45Z,,['Bug 🐞'],0,0,False
587031905,abodea,2020-03-24T15:10:22Z,2020-07-15T19:30:10Z,"['Bug 🐞', 'QA Verified', 'eng-ready']",8,0,False
584537782,davismtl,2020-03-19T16:26:34Z,2020-06-24T17:44:08Z,['Crash'],6,0,False
584288893,yusadogru,2020-03-19T09:51:45Z,2020-03-24T21:56:29Z,['QA Verified'],1,0,False
583953634,nbhasin2,2020-03-18T19:27:32Z,2020-03-19T04:11:20Z,['1'],0,0,False
583839949,abodea,2020-03-18T16:08:31Z,,['Bug 🐞'],0,0,False
583834146,abodea,2020-03-18T15:59:57Z,,"['Bug 🐞', 'Needs-UX']",1,0,False
581245164,canova,2020-03-14T15:06:53Z,2020-03-20T15:07:37Z,"['1', 'QA Verified']",2,0,False
580855047,dnarcese,2020-03-13T21:15:11Z,2020-06-29T21:53:42Z,"['3', 'Crash', 'QA Verified', 'contrib-patch']",4,0,False
580667200,abodea,2020-03-13T15:14:16Z,,['Bug 🐞'],0,0,False
580628903,abodea,2020-03-13T14:15:39Z,2020-03-16T14:20:33Z,"['Bug 🐞', 'Crash', 'QA Verified']",4,0,False
580586258,abodea,2020-03-13T13:00:51Z,,"['Bug 🐞', 'Needs-UX']",1,0,False
580505889,abodea,2020-03-13T10:24:21Z,,"['Bug 🐞', 'Crash']",0,0,False
580041759,abodea,2020-03-12T15:59:44Z,,['Bug 🐞'],0,0,False
580036857,abodea,2020-03-12T15:52:49Z,,['Bug 🐞'],1,0,False
579606646,athomasmoz,2020-03-11T23:45:09Z,2020-05-06T19:59:47Z,['3'],9,0,False
579508317,athomasmoz,2020-03-11T19:50:29Z,2020-04-20T14:39:19Z,"['2', '5']",0,0,False
579385430,mirunacurtean,2020-03-11T16:18:12Z,2020-03-12T18:55:20Z,['QA Verified'],2,0,False
579357189,abodea,2020-03-11T15:38:53Z,,"['Feature-Request', 'P3']",4,0,False
579118038,mirunacurtean,2020-03-11T09:22:36Z,2020-04-01T17:56:09Z,"['5', 'Bug 🐞', 'QA Verified']",12,1,False
578828206,athomasmoz,2020-03-10T20:02:10Z,,['3'],1,0,False
578600398,mirunacurtean,2020-03-10T13:59:59Z,2020-06-24T21:56:43Z,"['5', 'P2']",5,0,False
578234682,athomasmoz,2020-03-09T22:50:43Z,2020-07-16T14:57:07Z,"['5', 'Crash', 'Needs-QA', 'P2', 'Q3']",6,0,False
577232893,kanhema,2020-03-06T23:48:58Z,2020-04-20T16:28:43Z,"['1', 'QA Verified']",5,0,False
577220219,evelyn-marie,2020-03-06T23:01:39Z,2020-03-16T16:58:10Z,['QA Verified'],2,0,False
576995776,csuciu,2020-03-06T15:15:58Z,2020-03-25T20:15:15Z,"['2', 'P2', 'QA Verified']",1,0,False
576931794,mirunacurtean,2020-03-06T13:28:42Z,2020-04-30T19:33:24Z,"['1', '3', 'Crash', 'QA Verified']",16,0,False
576920598,csuciu,2020-03-06T13:08:44Z,2020-03-09T22:35:09Z,"['2', 'QA Verified']",2,0,False
576821370,csuciu,2020-03-06T09:59:08Z,2020-03-06T22:06:00Z,"['1', 'QA Verified']",2,0,False
576391542,athomasmoz,2020-03-05T16:49:01Z,2020-03-31T17:08:56Z,['5'],0,0,False
576362028,eoger,2020-03-05T16:04:28Z,2020-04-02T21:50:09Z,"['2', 'P2']",0,0,False
576333739,mirunacurtean,2020-03-05T15:25:18Z,,['Feature-Request'],6,0,False
576295697,mirunacurtean,2020-03-05T14:32:02Z,2020-03-05T17:05:30Z,['QA Verified'],2,0,False
575916498,garvankeeley,2020-03-05T00:40:39Z,2020-03-05T17:33:58Z,"['1', 'QA Verified']",3,0,False
575605431,athomasmoz,2020-03-04T17:33:21Z,2020-03-11T20:50:08Z,['2'],3,0,False
575465245,mirunacurtean,2020-03-04T14:50:21Z,2020-03-05T14:34:21Z,"['2', 'QA Verified']",2,0,False
575400236,mirunacurtean,2020-03-04T13:27:18Z,2020-03-04T21:47:19Z,"['1', 'QA Verified']",2,0,False
575255937,isabelrios,2020-03-04T09:31:57Z,2020-03-12T08:50:49Z,['eng:automation'],1,0,False
574920822,st3fan,2020-03-03T20:27:48Z,2020-03-06T22:05:22Z,"['2', 'QA Verified']",3,0,False
574917428,dnarcese,2020-03-03T20:21:02Z,2020-04-01T18:17:32Z,"['Contributor OK', 'P3', 'contrib-patch']",3,0,False
574117069,athomasmoz,2020-03-02T17:07:18Z,2020-04-28T22:28:02Z,['Needs-UX'],1,0,False
574111497,athomasmoz,2020-03-02T16:58:17Z,,['Needs Discovery'],0,1,False
574084694,garvankeeley,2020-03-02T16:17:08Z,2020-03-02T20:57:37Z,['QA Verified'],2,0,False
573571275,Bubbgump209,2020-03-01T16:04:58Z,,['Bug 🐞'],5,0,False
572414817,athomasmoz,2020-02-27T23:00:55Z,2021-02-19T20:34:54Z,['QA Verified'],2,0,False
572271647,garvankeeley,2020-02-27T18:28:54Z,,"['Contributor OK', 'Feature-Request']",5,1,False
572175722,csuciu,2020-02-27T15:55:45Z,2020-04-23T19:11:19Z,"['2', 'Must', 'QA Verified']",4,0,False
572159516,garvankeeley,2020-02-27T15:28:43Z,2020-04-27T20:03:00Z,['5'],4,0,False
572081462,csuciu,2020-02-27T13:23:57Z,2020-03-05T14:32:48Z,"['3', 'Blocked', 'QA Verified']",2,0,False
572037290,csuciu,2020-02-27T12:04:53Z,2020-03-06T04:33:11Z,"['3', 'Blocked', 'QA Verified']",6,0,False
571878130,muhasturk,2020-02-27T07:31:46Z,2020-04-06T21:13:36Z,"['1', 'P2', 'QA Verified', 'contrib-patch']",1,0,False
571632558,nbhasin2,2020-02-26T20:17:10Z,2020-03-22T19:28:16Z,['2'],2,0,False
571630493,dnarcese,2020-02-26T20:13:03Z,2020-04-20T21:23:14Z,"['2', 'Contributor OK', 'P2', 'QA Verified', 'eng-ready']",5,0,False
571454546,garvankeeley,2020-02-26T15:10:59Z,2020-03-05T00:52:12Z,['Blocked'],5,0,False
571452529,abodea,2020-02-26T15:08:09Z,2020-03-03T14:25:40Z,['Bug 🐞'],1,0,False
571435022,abodea,2020-02-26T14:44:44Z,2020-03-03T14:24:15Z,"['1', 'Bug 🐞']",3,0,False
571382632,abodea,2020-02-26T13:48:40Z,2020-03-03T14:24:53Z,['Bug 🐞'],1,0,False
570711737,isabelrios,2020-02-25T17:07:06Z,2020-02-28T19:00:59Z,"['Bug 🐞', 'QA Verified']",1,0,False
570666567,garvankeeley,2020-02-25T15:49:48Z,2020-04-16T20:25:45Z,['8'],1,0,False
570650308,SimonBasca,2020-02-25T15:27:11Z,2020-02-26T18:02:20Z,"['Bug 🐞', 'Release Blocker']",3,0,False
570460064,abodea,2020-02-25T10:17:58Z,,"['Bug 🐞', 'P3']",1,0,False
569967176,garvankeeley,2020-02-24T16:22:26Z,2020-03-17T14:31:09Z,['QA Verified'],9,0,False
569902048,abodea,2020-02-24T14:43:41Z,,['Feature-Request'],0,0,False
569863921,garvankeeley,2020-02-24T13:40:45Z,2020-02-25T15:06:41Z,['Blocked'],5,0,False
569837534,SimonBasca,2020-02-24T12:54:40Z,,['Bug 🐞'],0,0,False
569826466,SimonBasca,2020-02-24T12:31:43Z,2020-03-30T18:13:28Z,"['2', 'Bug 🐞', 'Contributor OK', 'QA Verified', 'contrib-patch']",2,0,False
569814245,SimonBasca,2020-02-24T12:06:20Z,2021-02-18T20:11:27Z,"['Bug 🐞', 'Contributor OK']",3,0,False
569814161,SimonBasca,2020-02-24T12:06:10Z,2020-03-24T20:55:41Z,"['Bug 🐞', 'Contributor OK', 'QA Verified', 'contrib-patch']",2,0,False
569770479,abodea,2020-02-24T10:41:13Z,2020-03-24T21:58:15Z,"['Bug 🐞', 'Contributor OK', 'P3', 'contrib-patch']",5,0,False
569196761,yusadogru,2020-02-21T21:36:38Z,2020-03-24T21:41:27Z,"['QA Verified', 'contrib-patch']",1,0,False
569016444,SimonBasca,2020-02-21T15:17:56Z,,['Bug 🐞'],1,0,False
568434789,athomasmoz,2020-02-20T16:51:54Z,2020-02-28T21:38:20Z,['1'],4,0,False
568403328,dnarcese,2020-02-20T16:02:00Z,2020-02-26T16:30:25Z,['2'],0,0,False
568362440,garvankeeley,2020-02-20T15:03:56Z,,['Feature-Request'],0,0,False
568361444,garvankeeley,2020-02-20T15:02:33Z,,"['3', 'Contributor OK', 'P2']",3,0,False
567587188,muhasturk,2020-02-19T13:56:13Z,,['P3'],0,0,False
567488188,muhasturk,2020-02-19T11:01:30Z,,"['2', 'P2', 'Q3']",2,0,False
567427551,isabelrios,2020-02-19T09:22:28Z,2020-03-16T16:58:10Z,"['2', 'Bug 🐞', 'P2', 'QA Verified']",3,0,False
567355182,muhasturk,2020-02-19T06:54:08Z,2020-03-11T15:36:28Z,"['QA Verified', 'contrib-patch']",1,0,False
567202901,athomasmoz,2020-02-18T22:40:15Z,2020-03-19T18:59:05Z,['3'],3,0,False
566974047,isabelrios,2020-02-18T15:32:53Z,2020-03-04T08:49:38Z,['eng:automation'],0,0,False
566930955,isabelrios,2020-02-18T14:29:55Z,2020-03-12T16:05:52Z,"['Bug 🐞', 'Needs-Strings', 'Needs-UX', 'P2', 'QA Verified']",7,0,False
564664520,muhasturk,2020-02-13T12:55:37Z,2021-03-08T11:53:49Z,"['3', 'Contributor OK', 'P2', 'Q3', 'qa-triaged']",3,0,False
564638507,yusadogru,2020-02-13T12:04:49Z,2020-02-18T16:25:29Z,"['1', 'P3']",0,0,False
564354707,athomasmoz,2020-02-13T00:00:47Z,,['ux:l'],0,0,False
564201713,athomasmoz,2020-02-12T18:59:48Z,,['ux:m'],1,0,False
564154012,sahil48,2020-02-12T17:31:10Z,,['Feature-Request'],0,0,False
